time_s,y_mm,vy_mps,psi_deg,ir_error,omega_cmd,gyro_z,vy_est_mps,turn_pwm
0.0,-40.0,0.0,0.0,3.421461183565004,0.2,0.0,-0.30793150652085033,0.0
0.01,-40.0,0.0,0.0,3.421461183565004,0.2,0.0,-0.30793150652085033,5.6
0.02,-39.999738907262845,7.06843510456256e-05,0.009484296803775834,3.4214223218701494,0.4,0.029600761725143115,-0.2554415819222892,5.471421021738632
0.03,-39.99795798604664,0.00028619716075310156,0.034708164817471965,3.4214223218701494,0.4,0.05539257030875924,-0.2554415819222892,10.894451000513804
0.04,-39.99305550013454,0.0006977668034449044,0.08302059392042556,3.4210761922031514,0.6000000000000001,0.10712307078936635,-0.22103714192015328,10.587190531206836
0.05,-39.98262039337538,0.0013613965326936463,0.1586997918957808,3.4210761922031514,0.6000000000000001,0.15176064478560053,-0.22103714192015328,15.846790001023301
0.06,-39.9640687769218,0.0023122561809017107,0.2673502362824905,3.420252071882178,0.7,0.21948072357446094,-0.20179562649569283,15.396104281488856
0.07,-39.93415599957634,0.0035924611628700906,0.4117442877578904,3.420252071882178,0.7,0.2776593811273208,-0.20179562649569283,17.732219379792785
0.08,-39.88972277077294,0.005189958595666559,0.5914581002746205,3.4190754510632413,0.7,0.34203591989324955,-0.19300683407072106,17.240485676156062
0.09,-39.82755673626304,0.007099678954665645,0.8050435467131833,3.4190754510632413,0.7,0.39700753296496993,-0.19300683407072106,16.775637667332205
0.1,-39.744794937228036,0.009275370130011961,1.0474761040922076,2.907608503494494,0.7,0.44371059468825147,-0.14204992481183687,16.361751427998446
0.11,-39.639004489861186,0.011676684889340424,1.3143846279710951,2.907608503494494,0.7,0.48328860784190014,-0.14204992481183687,16.002971826873747
0.12,-39.508124265712816,0.01426896531420112,1.6020214393062155,2.8840460803718413,0.7,0.5167860966700043,-0.14292520733544734,15.695897938356328
0.13,-39.35041107923435,0.017022659731442433,1.9071961868355762,2.8840460803718413,0.7,0.5451191846570649,-0.14292520733544734,15.434713419537514
0.14,-39.16439227707673,0.019912659450107277,2.2272025373062214,2.865016912756107,0.7,0.5690764011375716,-0.1426017892293566,15.213248580503297
0.15,-38.94882484008305,0.022917665735841117,2.5597487929056397,2.865016912756107,0.7,0.5893303024281689,-0.1426017892293566,15.025754364901902
0.16,-38.70266045804198,0.02601962399693045,2.9028960843071654,2.8516766086439453,0.7,0.6064519555539429,-0.14171243730814928,14.867143726278435
0.17,-38.42501585171163,0.029203232455395228,3.255004780480261,2.8516766086439453,0.7,0.6209251666776996,-0.14171243730814928,14.73301976567475
0.18,-38.11514761479958,0.03245552126196493,3.6146886164924843,2.8399025030860634,0.7,0.6331593540734379,-0.1402940653163759,14.61962457800065
0.19,-37.77243091286512,0.035765494317395355,3.980775674307276,2.8399025030860634,0.7,0.6435007898171836,-0.1402940653163759,14.52376408623056
0.2,-37.39634145832435,0.039123825431839794,4.352275296509449,2.295613204617236,0.7,0.6522422557247379,-0.09060823531027869,14.442730903117038
0.21,-36.98644026200887,0.04252260097868229,4.728350074761556,2.295613204617236,0.7,0.6596312707511615,-0.09060823531027869,14.37423333262037
0.22,-36.54236073536918,0.045955102090142495,5.108292153285516,2.2304197550257223,0.7,0.6658770733264,-0.0925577526108596,14.316332887237182
0.23,-36.063797781730834,0.049415620383334115,5.491503190596609,2.2304197550257223,0.7,0.6711565352652445,-0.0925577526108596,14.267390420719044
0.24,-35.55049857023285,0.052899302079867,5.877477418108478,1.707915696995106,0.54487119186842,0.6756191657420502,-0.05269339518915972,14.226020146943874
0.25,-35.00225473311359,0.05640201615372828,6.265787318432628,1.707915696995106,0.54487119186842,0.6793913432108651,-0.05269339518915972,9.847443954331208
0.26,-34.41909696541262,0.059865781790936545,6.648715080598778,1.1794234470758789,0.352932424685621,0.6596202390543766,-0.016966379115442007,9.917616338577544
0.27,-33.801856108113135,0.06323064503554449,7.021103376684193,1.1794234470758789,0.352932424685621,0.6423101975566996,-0.016966379115442007,4.655610814519679
0.28,-33.15169979354333,0.06644201174509132,7.375248222640143,1.10769516521713,0.3212512960809042,0.5990159483023223,-0.021361002175056612,4.8964804866935125
0.29,-32.47062025203381,0.06944154101720397,7.706461717726179,1.10769516521713,0.3212512960809042,0.5615718384939783,-0.021361002175056612,4.288157475513293
0.3,-31.760612630240175,0.07224766062167304,8.016459372685238,0.5723042904292088,0.12805884102855003,0.5248707034968967,0.02310529815353808,4.5761613248528645
0.31,-31.023547415554386,0.07487554961329149,8.307159755388769,0.5723042904292088,0.12805884102855003,0.4935718478501801,0.02310529815353808,-0.5653267020095476
0.32,-30.26130766806274,0.07728418501423669,8.572279635176486,0.5582383850932208,0.11809924976839058,0.43840467744802275,0.016405339452542203,-0.20425337698516888
0.33,-29.476483040552,0.07942590066868499,8.808271226600697,0.5582383850932208,0.11809924976839058,0.39097819468548045,0.016405339452542203,-0.10751397134500396
0.34,-28.671540697111922,0.08133569487871237,9.01885973824713,0.0025903554714784083,-0.08042907046369492,0.34907684771045583,0.06454305823119716,0.24637639673905332
0.35,-27.84863497046885,0.08304413244263452,9.207459206787512,0.0025903554714784083,-0.08042907046369492,0.3134757972029106,0.06454305823119716,-4.997101012327969
0.36,-27.009863228731266,0.08451255917174612,9.367986190667478,-0.052992071278096145,-0.10305978411907976,0.25392214649318845,0.06171351588074599,-4.596045098024813
0.37,-26.1580179901145,0.08569468384414938,9.497087914592624,-0.052992071278096145,-0.10305978411907976,0.20278425097063854,0.06171351588074599,-4.8199813181916955
0.38,-25.295759550861124,0.08662410452715555,9.598242686580818,-0.5670544586807855,-0.2850931650654305,0.15586880732576294,0.10553593528525929,-4.428971285658068
0.39,-24.4254702055431,0.08732929428323115,9.674768256393154,-0.5670544586807855,-0.2850931650654305,0.11597994442667223,0.10553593528525929,-9.17482967869058
0.4,-23.549435800421058,0.08778076592126481,9.721752624609584,-0.5758959914146956,-0.28934436291640825,0.05522211564362285,0.09867731265037864,-8.752282584810642
0.41,-22.670524439658713,0.08794116747123483,9.736698976152145,-0.5758959914146956,-0.28934436291640825,0.003120943306729443,0.09867731265037864,-8.448262256163918
0.42,-21.79141587867422,0.087851285037124,9.724073247489653,-1.0917572553392845,-0.4699663244058735,-0.04186524312538336,0.14273581441764455,-8.059860962509696
0.43,-20.914415116767266,0.08754684546381036,9.687853932643357,-1.0917572553392845,-0.4699663244058735,-0.08004259351156891,0.14273581441764455,-12.775557707457423
0.44,-20.041716944121454,0.08699747903182298,9.623067149952856,-1.1207739181698424,-0.4792683503912678,-0.13911041580376426,0.137038055891794,-12.364875695052922
0.45,-19.176105530318193,0.08616493650099193,9.527133313263828,-1.1207739181698424,-0.4792683503912678,-0.18976296112098193,0.137038055891794,-12.21408812037862
0.46,-18.320196148350714,0.08508682552891789,9.404148811175233,-1.1418814332340004,-0.484745327160818,-0.2342636304447735,0.13566139854181022,-11.833180532441025
0.47,-17.476267301602327,0.08379579879684491,9.257819766518937,-1.1418814332340004,-0.484745327160818,-0.27204640174444034,0.13566139854181022,-11.64975065554866
0.48,-16.646275140580514,0.08232195783031619,9.091433246334969,-1.1560125176587026,-0.4869263390108621,-0.30486530870655304,0.13348673842570136,-11.355241160724585
0.49,-15.831908368717034,0.08069070775977057,8.907853324105902,-1.1560125176587026,-0.4869263390108621,-0.3326579659752046,0.13348673842570136,-11.162807826969054
0.5,-15.034609572589739,0.07892513443311738,8.70961669850849,-1.1644338908122887,-0.4864769962174184,-0.3564952929276364,0.13012514034443212,-10.945183461380594
0.51,-14.255613687540455,0.07704471292031184,8.49889829414565,-1.1644338908122887,-0.4864769962174184,-0.37666227921988327,0.13012514034443212,-10.747076072816519
0.52,-13.4959705464626,0.07506700424257727,8.277643683308234,-1.1681378437358891,-0.4839152495501385,-0.3936501060971488,0.12594682074269492,-10.589873768090559
0.53,-12.756568593085195,0.07300693574270936,8.047497426274758,-1.1681378437358891,-0.4839152495501385,-0.40801108292490096,0.12594682074269492,-10.385132809822819
0.54,-12.038157847048069,0.07087786986321085,7.809956131934384,-1.1678922874050124,-0.4796401704549652,-0.4197716302195401,0.12131457824417304,-10.274290975017703
0.55,-11.341361777805018,0.06869130377805029,7.566262623789739,-1.1678922874050124,-0.4796401704549652,-0.42970299431672176,0.12131457824417304,-10.061746955303438
0.56,-10.666700828463812,0.066457428848946,7.317575232930424,-1.1642875344684762,-0.4739580659129127,-0.4374609684623691,0.11648748872999533,-9.98638039737748
0.57,-10.01459498533432,0.06418516108080854,7.06483327484428,-1.1642875344684762,-0.4739580659129127,-0.444000416464032,0.11648748872999533,-9.765189571629394
0.58,-9.385388066141363,0.061882295877789234,6.808940610613528,-1.1577818746304986,-0.4671059519984637,-0.4486793520065912,0.11163468219567717,-9.717045104868957
0.59,-8.779342953093407,0.05955580569576461,6.550607139626547,-1.1577818746304986,-0.4671059519984637,-0.4526091600471126,0.11163468219567717,-9.486723277486865
0.6,-8.19666679840912,0.057211671555629985,6.290545245540819,-1.148740103950584,-0.4592707079383344,-0.4549060738445809,0.10686038056196748,-9.459568065082845
0.61,-7.637500423128638,0.05485540009664077,6.02929110970758,-1.148740103950584,-0.4592707079383344,-0.45681662640411924,0.10686038056196748,-9.219972225575848
0.62,-7.101944536437159,0.05249159358410775,5.767412808429047,-1.1374593074775061,-0.4506023512012349,-0.4572587333248812,0.10222417582192239,-9.209096564917836
0.63,-6.590044453519756,0.05012465017062467,5.505314593090182,-1.1374593074775061,-0.4506023512012349,-0.4575966149113376,0.10222417582192239,-8.960362929949472
0.64,-6.101817373801207,0.04775811968889955,5.243455492113262,-1.1241850815280618,-0.4412228982237212,-0.456584007907014,0.09775569754618178,-8.962199455164555
0.65,-5.637233309863513,0.04539555892291987,4.98213916230971,-1.1241850815280618,-0.4412228982237212,-0.4556881582809793,0.09775569754618178,-8.704662727998166
0.66,-5.196243428023304,0.043039710097165416,4.721741942368985,-1.1091322248111106,-0.43123598878105407,-0.45352571460675006,0.09346584401435533,-8.71649978522973
0.67,-4.778757882883631,0.04069348849407498,4.462490416509974,-1.1091322248111106,-0.43123598878105407,-0.45165444691636664,0.09346584401435533,-8.450716071098254
0.68,-4.384675198136813,0.03835901167999903,4.204697801358612,-1.0925282155397524,-0.4207438871189123,-0.4485761111167173,0.0893570890107382,-8.470481285518781
0.69,-4.01385756396693,0.03603870201721685,3.948531196955462,-1.0925282155397524,-0.4207438871189123,-0.4459276837264995,0.0893570890107382,-8.197517112208093
0.7,-3.666161221441979,0.033734184919675995,3.6942546196360593,-0.5802358908844312,-0.2368167467292269,-0.4421163923914268,0.040933560406791525,-8.223606649535274
0.71,-3.3414097193726255,0.0314474956472792,3.441988467596595,-0.5802358908844312,-0.2368167467292269,-0.4388459247548243,0.040933560406791525,-3.100027516790581
0.72,-3.0391996804904022,0.029240919962459616,3.2001627953899465,-0.5757512507522337,-0.2307538577257414,-0.4088387288283158,0.04394815899420425,-3.2424163489604725
0.73,-2.758235955475236,0.02718028155595817,2.9742724083933085,-0.5757512507522337,-0.2307538577257414,-0.38275644987084073,0.04394815899420425,-3.2565965833190376
0.74,-2.497160934988097,0.025247928398195063,2.762418578752555,-0.5721233347721266,-0.22549109556843938,-0.3595064659547646,0.04118981014050681,-3.4430651272497137
0.75,-2.2547775058773203,0.02342778878522925,2.5627826661371,-0.5721233347721266,-0.22549109556843938,-0.3397000455419723,0.04118981014050681,-3.466937070359883
0.76,-2.030050703521635,0.021704968806174885,2.373783673635428,-0.5690021688038198,-0.22085572788751182,-0.32211368411583396,0.0384837617020624,-3.620856170309983
0.77,-1.8220744190333427,0.02006691373908262,2.1940045490263893,-0.5690021688038198,-0.22085572788751182,-0.307200093490824,0.0384837617020624,-3.625438141448684
0.78,-1.6300676688518787,0.018502340711158367,2.02225736185288,-0.5660739145456439,-0.21662821080213374,-0.29388734263135924,0.03659941628358153,-3.743818598990801
0.79,-1.4533449817901147,0.01700193702362417,1.8574863910225756,-0.5660739145456439,-0.21662821080213374,-0.28260771731449474,0.03659941628358153,-3.7278700726810574
0.8,-1.2913144507032894,0.015557374522301062,1.698823111277705,-0.5631204931205195,-0.21264954711448286,-0.272436238694042,0.035384541001110464,-3.8181675177574532
0.81,-1.1434531176682636,0.014161857867817804,1.5454901962440863,-0.5631204931205195,-0.21264954711448286,-0.2638173571194506,0.035384541001110464,-3.7849628813769534
0.82,-1.0093075897764074,0.012809287624997143,1.3968598298095272,-0.5599662847489781,-0.20879748728713948,-0.25593412316394226,0.03460766083285695,-3.8544172057000194
0.83,-0.8884734357767914,0.011494747448515884,1.2523615694280563,-0.5599662847489781,-0.20879748728713948,-0.24925140626269807,0.03460766083285695,-3.806966010142002
0.84,-0.780598028549746,0.010213789355030978,1.1115462280398463,-0.05607634779460128,-0.029840511083141424,-0.24302434626861819,-0.010949013024608586,-3.8612263731143512
0.85,-0.685362820851828,0.008962888636561191,0.9739959065211545,-0.05607634779460128,-0.029840511083141424,-0.23774240457063167,-0.010949013024608586,1.10208030641266
0.86,-0.6022594118086003,0.007800706736047467,0.8476989796041653,-0.042811428272380936,-0.022784706631380793,-0.20678355779469407,-0.006650506893788599,0.9461968873890395
0.87,-0.5299288363622084,0.006789676287709528,0.7378275041251171,-0.042811428272380936,-0.022784706631380793,-0.1799215640325803,-0.006650506893788599,0.95059937784688
0.88,-0.46696535410532813,0.005911568551926526,0.6424443909531413,-0.032264404515301354,-0.017204110132282,-0.1558760689249759,-0.007921908589321368,0.7566320238469799
0.89,-0.4121268446665927,0.005149956505136497,0.5596953430330861,-0.032264404515301354,-0.017204110132282,-0.13539787396970607,-0.007921908589321368,0.7353789484281168
0.9,-0.36433895161626784,0.004489378481106741,0.48794979439027364,-0.024317076801429582,-0.013000355361607093,-0.1171969130519433,-0.009175925154524506,0.5759714885428671
0.91,-0.3226607521037231,0.003916828967454041,0.4257461399749776,-0.024317076801429582,-0.013000355361607093,-0.10176270720260558,-0.009175925154524506,0.5545671806700649
0.92,-0.28628205650695276,0.0034203645217517173,0.37182658829256016,-0.01835509498694369,-0.009844647767182009,-0.08807329935549922,-0.009682098436169764,0.4324182217990547
0.93,-0.2544949728590831,0.0029900832090837682,0.3250799207750811,-0.01835509498694369,-0.009844647767182009,-0.07647675583398664,-0.009682098436169764,0.4153002199796937
0.94,-0.22669066885456532,0.0026169576211425,0.2845557880107084,-0.013891048814328625,-0.007478824706157518,-0.06619664737057696,-0.009582213374105787,0.32316397985023515
0.95,-0.20233750194010175,0.002293528661335799,0.249417466481556,-0.013891048814328625,-0.007478824706157518,-0.05749033957020354,-0.009582213374105787,0.31004424110947026
0.96,-0.18097836132845024,0.0020130078439092366,0.21895036765181428,-0.01055298545073135,-0.005706552751665209,-0.049773785540268276,-0.009091423615501694,0.24080811521474818
0.97,-0.16221416363686458,0.00176979039882636,0.1925258897225767,-0.01055298545073135,-0.005706552751665209,-0.04323897429764868,-0.009091423615501694,0.23083104220032497
0.98,-0.14570180658739187,0.0015587778360129992,0.16960733510069675,-0.008060200919420779,-0.004379848157810272,-0.0374477410498944,-0.008377906422922536,0.1788536068733057
0.99,-0.13114177151009845,0.0013757613007941867,0.14972271897522194,-0.008060200919420779,-0.004379848157810272,-0.032543484585609614,-0.008377906422922536,0.1712652672462844
1.0,-0.11827656830877738,0.0012169128316457385,0.13246906365180608,-0.006201558694691004,-0.00338745837478759,-0.02819780225953101,-0.00755848077142963,0.1322567279625428
1.01,-0.10688143516436807,0.0010790723369594622,0.1174920360022153,-0.006201558694691004,-0.00338745837478759,-0.02451772575808317,-0.00755848077142963,0.12647219136409066
1.02,-0.09676315866851637,0.0009593661067215063,0.10448908668902497,-0.004818421187978602,-0.0026458135225140168,-0.02125727212137359,-0.006710419617699796,0.09720199025775275
1.03,-0.08775310089294977,0.0008554216267993795,0.09319422729641631,-0.004818421187978602,-0.0026458135225140168,-0.01849622178339938,-0.006710419617699796,0.092779082597188
1.04,-0.07970630297970735,0.0007650817222396425,0.0833803188271809,-0.003791643610394318,-0.002092156985877654,-0.01605044024883637,-0.00588269837565324,0.07081991156087158
1.05,-0.07249625939923,0.0006865652521204831,0.07484770465773666,-0.003791643610394318,-0.002092156985877654,-0.013979292306818849,-0.00588269837565324,0.06742619794744091
1.06,-0.0660142353399806,0.0006182530432995788,0.0674258682352353,-0.003031757916125465,-0.0016793683139434915,-0.01214503858669743,-0.005104586382798679,0.05095526380455398
1.07,-0.060165352133785,0.0005588079920464429,0.06096495546529168,-0.003031757916125465,-0.0016793683139434915,-0.010591759570720574,-0.005104586382798679,0.0483410453312603
1.08,-0.05486806600023331,0.0005070148674466063,0.05533696508555751,-0.002471587500856291,-0.0013720704927463081,-0.009216506929568246,-0.0043918917014757475,0.0359896916318825
1.09,-0.05005123718457397,0.00046186997320905816,0.05042943464309747,-0.002471587500856291,-0.0013720704927463081,-0.008051929287110687,-0.0043918917014757475,0.03396740075880402
1.1,-0.045653730646758074,0.00042246136082403586,0.04614628589479251,-0.0020606970246252513,-0.0011437053194428737,-0.007021156833290491,-0.0037514224646606614,0.02470799544295222
1.11,-0.04162222303892729,0.0003880356748489545,0.04240312947569107,-0.0020606970246252513,-0.0011437053194428737,-0.006148298387762883,-0.0037514224646606614,0.02313669293603205
1.12,-0.03791089573271366,0.0003579086688057065,0.039127857022956625,-0.0017612232793358662,-0.0009743368165732597,-0.005376021593739259,-0.003184139575789753,0.016197665277435554
1.13,-0.03447979503313935,0.00033151495757696443,0.03625715553570887,-0.0017612232793358662,-0.0009743368165732597,-0.004722066251794438,-0.003184139575789753,0.014971405166725626
1.14,-0.0312945953003893,0.0003083412474294877,0.033736914940360685,-0.0015447441009316112,-0.0008490016827555516,-0.004143726938147125,-0.002687360422449863,0.009773447082187262
1.15,-0.02832537380518207,0.00028796329262624633,0.031519645182403425,-0.0015447441009316112,-0.0008490016827555516,-0.0036540035536263894,-0.002687360422449863,0.0088125463362425
1.16,-0.025546427228700208,0.00026999614218668234,0.029564750700335818,-0.0013899271007529873,-0.0007564706274502278,-0.0032211314366682973,-0.0022562791470822443,0.004920709272758818
1.17,-0.022935357111223485,0.0002541215266006078,0.027836619905808387,-0.0013899271007529873,-0.0007564706274502278,-0.0028545929321066254,-0.0022562791470822443,0.004165195963713533
1.18,-0.02047292716330094,0.00024005084407916735,0.02630480507757664,-0.0012807640799800196,-0.0006883182720721742,-0.002530797311147388,-0.0018849978915771838,0.0012529233661975718
1.19,-0.018142381199645657,0.00022754539886079314,0.02494261141491215,-0.0012807640799800196,-0.0006883182720721742,-0.002256626230850814,-0.0018849978915771838,0.0006576190180966491
1.2,-0.015929331809405832,0.00021638891608361625,0.023727211131128582,-0.0012052452653575582,-0.0006382247589587616,-0.002014586386010983,-0.0015672106956321876,-0.001520259506033553
