time_s,path_error_mm,heading_error_deg,v_left_target,v_right_target,v_left_actual,v_right_actual,omega_cmd,gyro_z,yaw_error,wheel_pi_turn,turn_pwm,left_pwm,right_pwm,x_m,y_m
0.35,7.616153339758997,2.634379237138429,0.5177,0.2823,0.5048917544951694,0.29604633593465857,-1.1,-0.9759131708435085,-0.12408682915649161,-1.009461281809603,-23.004129037846404,55,13,0.13902199336594342,-0.01196154221983722
0.36,7.7964243945213605,2.5338313044853082,0.5177,0.2823,0.5053047536668365,0.2961536659817896,-1.1,-0.9773415312385365,-0.12265846876146358,-1.0021347232053652,-22.991035767686135,55,13,0.14291400083808004,-0.012910855141070791
0.37,7.969768341545211,2.4328348947510943,0.5177,0.2823,0.5057028247745659,0.29629061449636934,-1.1,-0.9785617302719462,-0.12143826972805394,-1.004642242830267,-22.97985063844914,55,13,0.1467991060902217,-0.013898816376620018
0.38,8.136150615800926,2.331505247608552,0.5177,0.2823,0.5060849334375763,0.29644965513197585,-1.1,-0.9796041042317778,-0.1203958957682223,-1.0165697676448824,-22.97029556821669,55,13,0.1506769611215843,-0.01492544106749293
0.39,8.295541821074199,2.229936528790224,0.5177,0.2823,0.5064492553646853,0.29662341773502177,-1.1,-0.980494568362914,-0.11950543163708605,-1.0372896858303728,-22.962133001188768,55,13,0.1545471752086229,-0.015990723043895004
0.4,8.447916580441214,2.1282038833081,0.5177,0.2823,0.5067933884913912,0.29680476260197824,-1.1,-0.981255261165481,-0.11874473883451908,-1.065966647908422,-22.95516000163437,55,13,0.1584093130893574,-0.017094633497846148
0.41,8.593252594684078,2.026365318915443,0.5177,0.2823,0.5071145626967022,0.29698687241019256,-1.1,-0.9819050947967742,-0.11809490520322585,-1.101573253478722,-22.94920320855507,55,13,0.16226289463182994,-0.018237119823770333
0.42,8.731529884493824,1.924463474488142,0.5177,0.2823,0.5074098430910946,0.2971633548853149,-1.1,-0.9824602252606526,-0.11753977473934751,-1.1429147146490686,-22.94411452562727,55,13,0.16610739601070845,-0.01941810474788165
0.43,8.862730193532292,1.8225273144671525,0.5177,0.2823,0.5076763225685048,0.29732834939664127,-1.1,-0.9829344540741288,-0.11706554592587126,-1.1886613034289935,-22.93976743926816,55,13,0.1699422523590118,-0.020637485849532098
0.44,8.986836530547272,1.7205737780498294,0.5177,0.2823,0.5079112992532197,0.29747663097419985,-1.1,-0.9833395713972888,-0.11666042860271131,-1.2373871436667165,-22.936053873286255,55,13,0.17376686180650103,-0.021895135556291634
0.45,9.103832829845137,1.6186094005262912,0.5177,0.2823,0.5081124346380563,0.29760370571838346,-1.1,-0.9836856491573497,-0.1163143508426504,-1.2876137087254733,-22.932881501917787,55,13,0.17758059076454355,-0.023190901670075606
0.46,9.213703710584989,1.5166319141199753,0.5177,0.2823,0.5082778885876817,0.2977058922164323,-1.1,-0.9839812914544368,-0.11601870854556329,-1.3378562423095124,-22.930171454446306,55,13,0.18138278027115717,-0.024524608454968882
0.47,9.316434316610705,1.414631827002939,0.5177,0.2823,0.5084064279481275,0.2977803843745625,-1.1,-0.9842338484746032,-0.11576615152539693,-1.3866712377559827,-22.92785635433833,55,13,0.18517275317119533,-0.025896058289508944
0.48,9.412010219909691,1.3125939719004565,0.5177,0.2823,0.508497506232504,0.2978252919976375,-1.1,-0.9844495992283478,-0.11555040077165224,-1.4327030944015815,-22.925878644144568,55,13,0.18894982187668105,-0.027305033858161534
0.49,9.50041737229192,1.210499009941823,0.5177,0.2823,0.5085513127105928,0.2978396564718174,-1.1,-0.9846339076578292,-0.11536609234217088,-1.4747281194834811,-22.924189154520754,55,13,0.1927132964322162,-0.028751300829678198
0.5,9.58164209152216,1.1083248711948335,0.5177,0.2823,0.5085687901794843,0.29782343999679484,-1.1,-0.984791355993876,-0.11520864400612407,-1.5116941590633282,-22.92274588179152,55,13,0.19646249260089077,-0.030234610945083087
0.51,9.655671069902562,1.0060481106481773,0.5177,0.2823,0.5085516216941334,0.29777748793698106,-1.1,-0.9849258586782818,-0.11507414132171834,-1.5427543178018577,-22.921512943665366,55,13,0.20019673968748547,-0.03175470541625765
0.52,9.722491395171522,0.9036451572513161,0.5177,0.2823,0.5085021875497617,0.2977034649774511,-1.1,-0.9850407596836949,-0.11495924031630522,-1.5672934588562661,-22.920459687137935,55,13,0.20391538782786972,-0.033311318518431096
