time_s,y_mm,vy_mps,psi_deg,ir_error,omega_cmd,gyro_z,vy_est_mps,turn_pwm
0.0,-40.0,0.0,0.0,3.421461183565004,0.2,0.0,-0.30793150652085033,0.0
0.01,-40.0,0.0,0.0,3.421461183565004,0.2,0.0,-0.30793150652085033,8.8
0.02,-39.99958971141402,0.00011107540828335941,0.014903894977362026,3.4214002520575084,0.4,0.04651548271093918,-0.2571203065692822,8.193841959624976
0.03,-39.99680996192726,0.00044463766305784865,0.05385699914591882,3.4214002520575084,0.4,0.08490942718508349,-0.2571203065692822,16.18739013867091
0.04,-39.98925963804694,0.0010690516667880904,0.12704578311321085,3.420877678697577,0.6000000000000001,0.1614971778994135,-0.2282431816594276,14.81422098066166
0.05,-39.973410219639206,0.0020550515265968664,0.23919626532050803,3.420877678697577,0.6000000000000001,0.22272993428271884,-0.2282431816594276,22.16218551895762
0.06,-39.94566412158881,0.0034367363156407164,0.3968011190206394,3.419760021873675,0.7,0.31632958760055657,-0.21632223458489205,20.277836320429437
0.07,-39.901599573583844,0.005257681081400504,0.6016727906863514,3.419760021873675,0.7,0.3900737780003686,-0.21632223458489205,22.83500448167999
0.08,-39.837166536409924,0.0074756530754247884,0.850629754307309,3.418367840813949,0.7,0.46953876148223983,-0.21399938743087887,20.96140593138915
0.09,-39.74844355338585,0.010062930859100002,1.139251950632885,3.418367840813949,0.7,0.5306993833415186,-0.21399938743087887,19.30620070356681
0.1,-39.63223451996598,0.0129315774710325,1.458041643532754,2.890374763543588,0.7,0.576645120299486,-0.16433653442560253,17.96167565893722
0.11,-39.48613307089759,0.01601008015317625,1.7993228876637686,2.890374763543588,0.7,0.6106266533790344,-0.16433653442560253,16.91815637250979
0.12,-39.30835858163961,0.019242870004482576,2.157155747215989,2.867549424568919,0.7,0.6354998737750144,-0.1642879820466646,16.130107899293673
0.13,-39.097609280718586,0.022587923769384,2.5270627362644933,2.867549424568919,0.7,0.6535780655122262,-0.1642879820466646,15.545262314589898
0.14,-38.85294208802764,0.02601399970743113,2.905724904077856,2.852322790247348,0.7,0.6666536787280968,-0.1612113119621126,15.116188310497659
0.15,-38.573678964495464,0.029498125119166947,3.290709252634687,2.852322790247348,0.7,0.6760789563043511,-0.1612113119621126,14.803838562548718
0.16,-38.259335999566844,0.033023525964192356,3.6802456266793984,2.8396512974063532,0.7,0.6828567877415865,-0.15668504172923747,14.577674378412059
0.17,-37.90957068913645,0.036578006514471864,4.073052792874893,2.8396512974063532,0.7,0.687722617108621,-0.15668504172923747,14.414523838777
0.18,-37.52414320763132,0.04015271923319474,4.468206740446747,2.2909292026502626,0.7,0.6912116562322907,-0.10350098457214565,14.297137071318335
